mcore,zenv,zenvice,zenvrock,zmantle,zmantleice,zmantlerock,p12,T0,req,j2,j4
0.6901358329335121,0.426393194188752,0.1595479700526087,0.2668452241361432,0.8594334588288429,0.5392455878821225,0.3201878709467204,0.2387497591157351,77.3731985012051,25561.1489,3510.2378599999997,-35.207188900000006
0.7307061654679972,0.4324291911760912,0.148877986171403,0.2835512050046882,0.8282898882812622,0.3448378613430641,0.483452026938198,0.2250721555085091,81.20872189979075,25568.1935,3510.60132,-35.154518700000004
0.793342707389926,0.4048873011828372,0.2886466835902012,0.116240617592636,0.8557311196095119,0.491890763327643,0.3638403562818688,0.1898322498465353,77.8350986276855,25557.0183,3510.90162,-35.3742513
0.6024754144676159,0.4114795954946767,0.1706982326803285,0.2407813628143481,0.8564671369160218,0.4923997346037209,0.3640674023123009,0.2354469379318131,75.33647066587599,25567.1701,3510.88723,-35.1729108
0.6694278506430886,0.419082315025269,0.1838330340161633,0.2352492810091057,0.8674214015273276,0.5756164610359175,0.2918049404914101,0.2440528473625104,74.17946445059034,25560.6747,3510.4030399999997,-35.411905899999994
1.367442086539563,0.374869387730384,0.0939547159096566,0.2809146718207274,0.74856223150566,0.129413308287133,0.619148923218527,0.1167142254751618,54.235231171293194,25559.22,3510.2130300000003,-36.0331763
0.4320587452940494,0.4151961951534297,0.1532842232192878,0.2619119719341419,0.8542553013072048,0.4421384826283399,0.4121168186788649,0.2486429443990652,75.52746623297978,25564.0469,3510.05094,-34.8276097
0.4564886102460678,0.4071816011525215,0.1688658389485812,0.2383157622039403,0.8719668466390538,0.5592630468830906,0.3127037997559632,0.2462364927239705,74.36217263862547,25557.4268,3509.64931,-34.9113024
0.7298315510517379,0.4200228687483713,0.1625204653684206,0.2575024033799507,0.8646713059208329,0.5832106674221247,0.2814606384987081,0.2273003036984175,78.54395374165532,25558.5502,3511.64786,-35.1943659
0.6340616873658156,0.4399960521439622,0.1881858550692706,0.2518101970746916,0.8410976048842852,0.3832719920097415,0.4578256128745436,0.2571674229443366,76.65512589065696,25555.2515,3511.71275,-35.4776881
0.559799243284014,0.4244648748767459,0.1580707409790449,0.2663941338977009,0.8633377775742275,0.53116014724968,0.3321776303245475,0.2453116414941834,77.52870073020702,25555.3256,3511.39072,-34.988623700000005
0.5708699330145497,0.3905278725651711,0.1747234952523463,0.2158043773128247,0.8979325465706216,0.7612685996271041,0.1366639469435174,0.2248113707903374,75.23448290554315,25549.0824,3511.2139199999997,-34.906793900000004
0.4428793529013113,0.4267885410036983,0.1472556998018171,0.2795328412018812,0.8432751530624532,0.3707641195630007,0.4725110334994524,0.2456089291334485,79.70463713136752,25557.3472,3511.5583699999997,-34.719917200000005
0.6564612584552982,0.4342625445101472,0.1712952064199972,0.26296733809015,0.8270412428405285,0.3070299900674025,0.520011252773126,0.2461446170569647,75.87541565626366,25554.8916,3512.60027,-35.4222233
0.6446522898802739,0.3828751284896286,0.1925314098400578,0.1903437186495708,0.8965817989938625,0.7641066854624818,0.1324751135313807,0.2199483416727514,72.86264304324298,25561.2221,3511.0034800000003,-35.1893659
0.5870111741991159,0.4201029995587829,0.1727068849007236,0.2473961146580592,0.861282286919718,0.5175017477536459,0.3437805391660721,0.2439765597491213,75.90795099860716,25558.9591,3510.32355,-35.1594958
0.7034783184685821,0.4371585649206142,0.1557458138206406,0.2814127510999736,0.8103879336569912,0.2154465204422013,0.5949414132147899,0.2367660962497763,77.72722169436778,25565.3911,3510.86654,-35.3455737
0.8190615412029467,0.4501735357323378,0.1636444549632988,0.2865290807690389,0.7956675323562983,0.1438856027261026,0.6517819296301957,0.2451617051558369,74.92748048599339,25551.4485,3510.59734,-35.7569624
0.4869758039422398,0.4269809777389817,0.1542645058889727,0.272716471850009,0.8504995003173252,0.428614130122686,0.4218853701946391,0.2536958052153455,76.33670709502692,25557.4729,3510.58804,-34.9436624
